"search","socialmedia","termsconditions","age","behavior","interest","commercial","awareness","concern","regulation","comfort","F_internetuse","F_termsconditions","F_age","F_behavior","F_interest","F_commercial","F_awareness","F_concern","F_regulation","F_comfort","F_nationality"
1,1,3,31,4,1,4,1,4,4,2,"heavy_user","don't read","25-39","disagree","agree","disagree","agree","disagree","disagree","comfortable","FINLAND"
1,1,2,42,2,2,4,1,1,2,3.66666666666667,"heavy_user","read","40-54","agree","agree","disagree","agree","agree","agree","uncomfortable","FINLAND"
1,3,2,49,2,2,4,1,1,1,3.33333333333333,"light_user","read","40-54","agree","agree","disagree","agree","agree","agree","uncomfortable","FINLAND"
1,1,1,49,4,4,3,1,3,4,1.66666666666667,"heavy_user","read","40-54","disagree","disagree","disagree","agree","disagree","disagree","comfortable","FINLAND"
1,1,3,38,1,1,3,1,4,3,1.66666666666667,"heavy_user","don't read","25-39","agree","agree","disagree","agree","disagree","disagree","comfortable","FINLAND"
1,2,2,47,2,2,3,1,1,1,2,"light_user","read","40-54","agree","agree","disagree","agree","agree","agree","comfortable","FINLAND"
1,1,3,67,3,2,4,1,1,1,4,"heavy_user","don't read","55+","disagree","agree","disagree","agree","agree","agree","uncomfortable","FINLAND"
2,2,3,21,2,2,2,3,3,3,2,"light_user","don't read","15-24","agree","agree","agree","disagree","disagree","disagree","comfortable","FINLAND"
1,1,3,37,2,2,3,2,3,2,1.66666666666667,"heavy_user","don't read","25-39","agree","agree","disagree","agree","disagree","agree","comfortable","FINLAND"
1,1,3,29,4,1,4,1,4,4,2,"heavy_user","don't read","25-39","disagree","agree","disagree","agree","disagree","disagree","comfortable","ROMANIA"
1,1,3,33,4,2,3,1,3,1,2.66666666666667,"heavy_user","don't read","25-39","disagree","agree","disagree","agree","disagree","agree","comfortable","FINLAND"
2,2,3,50,2,2,3,2,2,3,2.33333333333333,"light_user","don't read","40-54","agree","agree","disagree","agree","agree","disagree","comfortable","FINLAND"
1,3,2,29,4,2,3,2,1,2,4,"light_user","read","25-39","disagree","agree","disagree","agree","agree","agree","uncomfortable","FINLAND"
1,2,2,48,4,2,2,1,4,2,2.33333333333333,"light_user","read","40-54","disagree","agree","agree","agree","disagree","agree","comfortable","FINLAND"
1,1,2,17,2,2,4,1,1,1,2.66666666666667,"heavy_user","read","15-24","agree","agree","disagree","agree","agree","agree","comfortable","FINLAND"
1,1,3,44,2,2,1,1,2,1,3.33333333333333,"heavy_user","don't read","40-54","agree","agree","agree","agree","agree","agree","uncomfortable","FINLAND"
1,2,2,50,4,3,1,1,1,4,3,"light_user","read","40-54","disagree","disagree","agree","agree","agree","disagree","uncomfortable","FINLAND"
1,1,3,53,3,3,4,1,1,2,4,"heavy_user","don't read","40-54","disagree","disagree","disagree","agree","agree","agree","uncomfortable","FINLAND"
1,2,3,17,3,2,4,1,3,2,1.66666666666667,"light_user","don't read","15-24","disagree","agree","disagree","agree","disagree","agree","comfortable","FINLAND"
1,2,3,57,4,4,1,1,1,4,4,"light_user","don't read","55+","disagree","disagree","agree","agree","agree","disagree","uncomfortable","FINLAND"
3,3,2,39,2,2,2,2,2,2,2,"light_user","read","25-39","agree","agree","agree","agree","agree","agree","comfortable","FINLAND"
3,3,3,70,2,2,2,2,2,2,3,"light_user","don't read","55+","agree","agree","agree","agree","agree","agree","uncomfortable","ESTONIA"
1,1,3,18,4,2,1,1,2,3,1.66666666666667,"heavy_user","don't read","15-24","disagree","agree","agree","agree","agree","disagree","comfortable","FINLAND"
1,1,1,38,4,3,3,1,3,2,2,"heavy_user","read","25-39","disagree","disagree","disagree","agree","disagree","agree","comfortable","FINLAND"
3,5,3,42,1,4,4,1,2,4,3,"light_user","don't read","40-54","agree","disagree","disagree","agree","agree","disagree","uncomfortable","FINLAND"
1,1,3,40,3,3,3,3,3,3,2,"heavy_user","don't read","40-54","disagree","disagree","disagree","disagree","disagree","disagree","comfortable","FINLAND"
1,1,1,17,1,1,1,1,1,1,2.66666666666667,"heavy_user","read","15-24","agree","agree","agree","agree","agree","agree","comfortable","FINLAND"
2,1,2,38,3,2,2,3,1,1,3.33333333333333,"light_user","read","25-39","disagree","agree","agree","disagree","agree","agree","uncomfortable","FINLAND"
1,2,1,54,4,2,3,1,2,1,2,"light_user","read","40-54","disagree","agree","disagree","agree","agree","agree","comfortable","FINLAND"
1,5,3,59,4,3,3,1,3,3,2.66666666666667,"light_user","don't read","55+","disagree","disagree","disagree","agree","disagree","disagree","comfortable","FINLAND"
2,3,1,45,2,2,3,2,3,2,2.66666666666667,"light_user","read","40-54","agree","agree","disagree","agree","disagree","agree","comfortable","FINLAND"
1,1,3,36,4,2,4,2,3,2,3,"heavy_user","don't read","25-39","disagree","agree","disagree","agree","disagree","agree","uncomfortable","FINLAND"
1,1,3,29,4,4,2,1,2,3,3,"heavy_user","don't read","25-39","disagree","disagree","agree","agree","agree","disagree","uncomfortable","FINLAND"
1,1,3,31,3,2,3,1,3,3,2.33333333333333,"heavy_user","don't read","25-39","disagree","agree","disagree","agree","disagree","disagree","comfortable","FINLAND"
1,2,3,33,2,2,4,1,2,2,2.33333333333333,"light_user","don't read","25-39","agree","agree","disagree","agree","agree","agree","comfortable","FINLAND"
1,2,3,57,1,2,4,2,3,2,2.66666666666667,"light_user","don't read","55+","agree","agree","disagree","agree","disagree","agree","comfortable","FINLAND"
1,3,3,44,3,2,3,1,2,2,2.66666666666667,"light_user","don't read","40-54","disagree","agree","disagree","agree","agree","agree","comfortable","FINLAND"
2,2,2,67,4,2,4,1,2,1,2,"light_user","read","55+","disagree","agree","disagree","agree","agree","agree","comfortable","FINLAND"
2,5,3,34,4,4,4,1,2,2,2.33333333333333,"light_user","don't read","25-39","disagree","disagree","disagree","agree","agree","agree","comfortable","FINLAND"
1,1,1,37,1,1,2,2,2,2,2.66666666666667,"heavy_user","read","25-39","agree","agree","agree","agree","agree","agree","comfortable","FINLAND"
1,1,1,68,4,4,4,1,2,1,3.66666666666667,"heavy_user","read","55+","disagree","disagree","disagree","agree","agree","agree","uncomfortable","FINLAND"
3,2,3,45,3,3,2,2,2,1,3,"light_user","don't read","40-54","disagree","disagree","agree","agree","agree","agree","uncomfortable","FINLAND"
1,1,2,59,2,2,1,2,2,2,2,"heavy_user","read","55+","agree","agree","agree","agree","agree","agree","comfortable","FINLAND"
1,2,3,67,3,2,4,1,2,2,3.33333333333333,"light_user","don't read","55+","disagree","agree","disagree","agree","agree","agree","uncomfortable","FINLAND"
1,4,3,44,4,4,3,1,1,1,3.33333333333333,"light_user","don't read","40-54","disagree","disagree","disagree","agree","agree","agree","uncomfortable","FINLAND"
4,5,3,51,2,2,2,2,1,2,3,"light_user","don't read","40-54","agree","agree","agree","agree","agree","agree","uncomfortable","FINLAND"
1,1,2,44,2,2,2,1,1,2,3.33333333333333,"heavy_user","read","40-54","agree","agree","agree","agree","agree","agree","uncomfortable","FINLAND"
1,1,3,43,3,2,4,1,3,2,2,"heavy_user","don't read","40-54","disagree","agree","disagree","agree","disagree","agree","comfortable","FINLAND"
1,1,3,36,3,3,2,2,2,3,2,"heavy_user","don't read","25-39","disagree","disagree","agree","agree","agree","disagree","comfortable","FINLAND"
1,5,1,50,3,2,2,2,3,3,2,"light_user","read","40-54","disagree","agree","agree","agree","disagree","disagree","comfortable","FINLAND"
1,4,3,40,2,2,2,1,3,3,2,"light_user","don't read","40-54","agree","agree","agree","agree","disagree","disagree","comfortable","FINLAND"
1,1,3,37,2,2,4,1,1,1,3,"heavy_user","don't read","25-39","agree","agree","disagree","agree","agree","agree","uncomfortable","FINLAND"
1,1,1,28,3,3,4,1,2,3,3,"heavy_user","read","25-39","disagree","disagree","disagree","agree","agree","disagree","uncomfortable","FINLAND"
1,2,1,42,4,4,4,1,1,4,2.66666666666667,"light_user","read","40-54","disagree","disagree","disagree","agree","agree","disagree","comfortable","FINLAND"
1,1,3,39,2,2,2,2,2,3,3,"heavy_user","don't read","25-39","agree","agree","agree","agree","agree","disagree","uncomfortable","FINLAND"
1,1,2,46,2,2,3,1,2,1,2.33333333333333,"heavy_user","read","40-54","agree","agree","disagree","agree","agree","agree","comfortable","FINLAND"
1,2,3,65,3,3,2,2,2,2,2,"light_user","don't read","55+","disagree","disagree","agree","agree","agree","agree","comfortable","FINLAND"
1,1,2,38,4,1,1,1,1,2,3.66666666666667,"heavy_user","read","25-39","disagree","agree","agree","agree","agree","agree","uncomfortable","FINLAND"
1,5,3,54,2,3,2,1,3,4,2,"light_user","don't read","40-54","agree","disagree","agree","agree","disagree","disagree","comfortable","FINLAND"
1,1,2,43,4,1,3,1,4,4,2.33333333333333,"heavy_user","read","40-54","disagree","agree","disagree","agree","disagree","disagree","comfortable","FINLAND"
1,4,2,55,4,2,3,2,2,2,2.33333333333333,"light_user","read","55+","disagree","agree","disagree","agree","agree","agree","comfortable","FINLAND"
2,2,3,42,4,2,4,2,1,3,3,"light_user","don't read","40-54","disagree","agree","disagree","agree","agree","disagree","uncomfortable","FINLAND"
1,1,3,38,1,4,4,4,1,4,1.66666666666667,"heavy_user","don't read","25-39","agree","disagree","disagree","disagree","agree","disagree","comfortable","ESTONIA"
1,1,3,19,2,2,3,1,2,2,2.66666666666667,"heavy_user","don't read","15-24","agree","agree","disagree","agree","agree","agree","comfortable","FINLAND"
1,3,1,47,3,2,3,2,2,2,3,"light_user","read","40-54","disagree","agree","disagree","agree","agree","agree","uncomfortable","FINLAND"
1,1,3,36,2,2,4,2,3,2,2,"heavy_user","don't read","25-39","agree","agree","disagree","agree","disagree","agree","comfortable","FINLAND"
3,1,1,34,2,2,2,2,3,2,2,"light_user","read","25-39","agree","agree","agree","agree","disagree","agree","comfortable","FINLAND"
1,2,1,68,2,2,3,3,2,3,3,"light_user","read","55+","agree","agree","disagree","disagree","agree","disagree","uncomfortable","FINLAND"
1,1,1,52,3,2,3,2,2,3,3,"heavy_user","read","40-54","disagree","agree","disagree","agree","agree","disagree","uncomfortable","FINLAND"
1,4,1,62,3,2,3,2,2,3,3,"light_user","read","55+","disagree","agree","disagree","agree","agree","disagree","uncomfortable","FINLAND"
1,1,3,33,1,1,2,1,3,2,1.33333333333333,"heavy_user","don't read","25-39","agree","agree","agree","agree","disagree","agree","comfortable","FINLAND"
1,2,3,58,3,1,2,1,2,2,2,"light_user","don't read","55+","disagree","agree","agree","agree","agree","agree","comfortable","FINLAND"
1,3,3,40,4,1,1,1,1,3,2.33333333333333,"light_user","don't read","40-54","disagree","agree","agree","agree","agree","disagree","comfortable","FINLAND"
1,1,3,51,3,1,4,1,1,2,2,"heavy_user","don't read","40-54","disagree","agree","disagree","agree","agree","agree","comfortable","FINLAND"
1,1,2,57,3,1,4,1,1,3,2.33333333333333,"heavy_user","read","55+","disagree","agree","disagree","agree","agree","disagree","comfortable","FINLAND"
1,1,1,68,2,1,2,1,2,2,2,"heavy_user","read","55+","agree","agree","agree","agree","agree","agree","comfortable","FINLAND"
1,1,1,74,2,1,3,1,4,4,1.33333333333333,"heavy_user","read","55+","agree","agree","disagree","agree","disagree","disagree","comfortable","FINLAND"
1,1,3,32,2,2,3,1,3,2,2,"heavy_user","don't read","25-39","agree","agree","disagree","agree","disagree","agree","comfortable","FINLAND"
2,5,3,51,3,3,4,3,2,2,3,"light_user","don't read","40-54","disagree","disagree","disagree","disagree","agree","agree","uncomfortable","FINLAND"
1,2,3,47,2,1,3,1,2,1,2.66666666666667,"light_user","don't read","40-54","agree","agree","disagree","agree","agree","agree","comfortable","FINLAND"
1,5,3,50,3,2,3,2,4,2,2,"light_user","don't read","40-54","disagree","agree","disagree","agree","disagree","agree","comfortable","FINLAND"
1,2,1,30,3,3,4,1,4,4,3,"light_user","read","25-39","disagree","disagree","disagree","agree","disagree","disagree","uncomfortable","FINLAND"
1,1,1,30,3,2,4,1,3,4,2,"heavy_user","read","25-39","disagree","agree","disagree","agree","disagree","disagree","comfortable","FINLAND"
2,1,3,38,3,3,3,2,1,2,3,"light_user","don't read","25-39","disagree","disagree","disagree","agree","agree","agree","uncomfortable","FINLAND"
1,1,3,43,3,2,3,2,2,3,2.33333333333333,"heavy_user","don't read","40-54","disagree","agree","disagree","agree","agree","disagree","comfortable","FINLAND"
1,1,3,64,3,2,2,2,3,3,1.33333333333333,"heavy_user","don't read","55+","disagree","agree","agree","agree","disagree","disagree","comfortable","FINLAND"
1,5,2,53,3,2,2,1,2,1,3.33333333333333,"light_user","read","40-54","disagree","agree","agree","agree","agree","agree","uncomfortable","FINLAND"
1,2,2,39,3,3,3,1,3,3,2.33333333333333,"light_user","read","25-39","disagree","disagree","disagree","agree","disagree","disagree","comfortable","FINLAND"
1,1,2,35,3,2,2,1,3,3,1,"heavy_user","read","25-39","disagree","agree","agree","agree","disagree","disagree","comfortable","FINLAND"
1,1,3,34,3,3,3,1,2,2,3,"heavy_user","don't read","25-39","disagree","disagree","disagree","agree","agree","agree","uncomfortable","FINLAND"
1,5,3,58,2,2,4,1,1,1,3,"light_user","don't read","55+","agree","agree","disagree","agree","agree","agree","uncomfortable","FINLAND"
1,3,2,47,3,2,4,1,2,2,3,"light_user","read","40-54","disagree","agree","disagree","agree","agree","agree","uncomfortable","FINLAND"
1,1,3,38,4,1,4,1,4,4,3.33333333333333,"heavy_user","don't read","25-39","disagree","agree","disagree","agree","disagree","disagree","uncomfortable","FINLAND"
1,2,1,17,2,2,2,2,2,2,2,"light_user","read","15-24","agree","agree","agree","agree","agree","agree","comfortable","FINLAND"
1,1,3,39,2,2,2,2,3,3,2,"heavy_user","don't read","25-39","agree","agree","agree","agree","disagree","disagree","comfortable","FINLAND"
1,3,2,16,3,2,4,3,2,1,2.33333333333333,"light_user","read","15-24","disagree","agree","disagree","disagree","agree","agree","comfortable","FINLAND"
1,1,2,48,3,3,4,1,1,2,2.33333333333333,"heavy_user","read","40-54","disagree","disagree","disagree","agree","agree","agree","comfortable","FINLAND"
1,5,1,59,2,2,3,1,1,3,3,"light_user","read","55+","agree","agree","disagree","agree","agree","disagree","uncomfortable","FINLAND"
1,2,3,29,1,2,3,1,2,3,3,"light_user","don't read","25-39","agree","agree","disagree","agree","agree","disagree","uncomfortable","FINLAND"
1,1,3,40,2,2,2,2,2,2,2,"heavy_user","don't read","40-54","agree","agree","agree","agree","agree","agree","comfortable","FINLAND"
1,5,3,45,4,3,3,2,1,2,3,"light_user","don't read","40-54","disagree","disagree","disagree","agree","agree","agree","uncomfortable","FINLAND"
1,1,2,38,3,2,2,1,1,3,2.66666666666667,"heavy_user","read","25-39","disagree","agree","agree","agree","agree","disagree","comfortable","FINLAND"
1,1,3,36,2,2,2,1,2,4,2,"heavy_user","don't read","25-39","agree","agree","agree","agree","agree","disagree","comfortable","FINLAND"
1,2,2,32,3,3,4,2,3,3,2.66666666666667,"light_user","read","25-39","disagree","disagree","disagree","agree","disagree","disagree","comfortable","FINLAND"
1,2,3,40,3,2,3,2,2,2,3.33333333333333,"light_user","don't read","40-54","disagree","agree","disagree","agree","agree","agree","uncomfortable","FINLAND"
1,1,2,49,2,3,2,1,1,2,3.33333333333333,"heavy_user","read","40-54","agree","disagree","agree","agree","agree","agree","uncomfortable","FINLAND"
1,1,3,47,4,2,3,1,2,1,2,"heavy_user","don't read","40-54","disagree","agree","disagree","agree","agree","agree","comfortable","FINLAND"
1,1,3,40,4,3,3,1,4,3,1.66666666666667,"heavy_user","don't read","40-54","disagree","disagree","disagree","agree","disagree","disagree","comfortable","FINLAND"
1,3,3,42,2,2,3,1,1,1,4,"light_user","don't read","40-54","agree","agree","disagree","agree","agree","agree","uncomfortable","FINLAND"
1,1,2,32,2,2,3,2,2,2,2,"heavy_user","read","25-39","agree","agree","disagree","agree","agree","agree","comfortable","FINLAND"
1,2,2,26,3,2,3,2,3,3,2,"light_user","read","25-39","disagree","agree","disagree","agree","disagree","disagree","comfortable","FINLAND"
1,2,2,34,3,2,3,2,2,3,3,"light_user","read","25-39","disagree","agree","disagree","agree","agree","disagree","uncomfortable","FINLAND"
1,2,1,52,2,2,2,1,1,2,2,"light_user","read","40-54","agree","agree","agree","agree","agree","agree","comfortable","FINLAND"
2,1,2,67,2,3,3,2,3,2,3,"light_user","read","55+","agree","disagree","disagree","agree","disagree","agree","uncomfortable","FINLAND"
2,2,2,41,2,2,4,1,1,1,4,"light_user","read","40-54","agree","agree","disagree","agree","agree","agree","uncomfortable","FINLAND"
1,1,3,43,3,2,2,1,2,2,2.66666666666667,"heavy_user","don't read","40-54","disagree","agree","agree","agree","agree","agree","comfortable","FINLAND"
1,1,3,55,2,2,2,2,1,2,2.33333333333333,"heavy_user","don't read","55+","agree","agree","agree","agree","agree","agree","comfortable","FINLAND"
1,1,1,21,1,1,4,1,1,3,2,"heavy_user","read","15-24","agree","agree","disagree","agree","agree","disagree","comfortable","FINLAND"
2,2,3,64,1,2,3,1,2,2,2,"light_user","don't read","55+","agree","agree","disagree","agree","agree","agree","comfortable","FINLAND"
1,1,3,35,1,1,1,2,2,3,4,"heavy_user","don't read","25-39","agree","agree","agree","agree","agree","disagree","uncomfortable","FINLAND"
1,1,2,35,2,2,1,2,1,2,3,"heavy_user","read","25-39","agree","agree","agree","agree","agree","agree","uncomfortable","FINLAND"
2,2,3,72,2,1,2,1,1,3,3.33333333333333,"light_user","don't read","55+","agree","agree","agree","agree","agree","disagree","uncomfortable","FINLAND"
1,2,3,35,1,2,2,1,1,2,3,"light_user","don't read","25-39","agree","agree","agree","agree","agree","agree","uncomfortable","FINLAND"
2,1,1,59,2,1,3,1,2,1,3.33333333333333,"light_user","read","55+","agree","agree","disagree","agree","agree","agree","uncomfortable","FINLAND"
1,5,3,56,3,1,3,1,3,3,2,"light_user","don't read","55+","disagree","agree","disagree","agree","disagree","disagree","comfortable","FINLAND"
1,1,1,49,3,3,2,1,2,2,3.33333333333333,"heavy_user","read","40-54","disagree","disagree","agree","agree","agree","agree","uncomfortable","HUNGARY"
